,satisfaction_level,number_project,average_montly_hours,time_spend_company,Work_accident,left,salary
12149,0.39,2,147,3,0,1,1
12150,0.11,6,278,4,0,1,1
12151,0.45,2,154,3,0,1,1
12152,0.37,2,143,3,0,1,1
12153,0.4,2,155,3,0,1,1
12154,0.39,2,160,3,0,1,1
12155,0.11,6,304,4,0,1,1
12156,0.83,5,240,5,0,1,1
12157,0.11,6,305,4,0,1,1
12158,0.39,2,136,3,0,1,1
12159,0.45,2,132,3,0,1,1
12160,0.1,7,301,4,0,1,1
12161,0.9,5,243,6,0,1,1
12162,0.45,2,147,3,0,1,1
12163,0.79,5,239,5,0,1,1
12164,0.9,5,260,5,0,1,1
12165,0.11,7,296,4,0,1,1
12166,0.43,2,129,3,0,1,1
12167,0.31,5,132,5,0,1,1
12168,0.32,2,135,5,0,1,1
12169,0.45,2,158,3,0,1,1
12170,0.81,4,259,5,0,1,1
12171,0.41,2,160,3,0,1,1
12172,0.11,7,278,4,0,1,1
12173,0.1,6,284,4,0,1,1
12174,0.7,2,274,4,0,1,1
12175,0.54,4,164,2,0,1,1
12176,0.41,2,148,3,0,1,1
12177,0.38,2,140,3,0,1,2
12178,0.37,2,127,3,0,1,2
12179,0.11,6,308,5,0,1,2
12180,0.4,2,146,3,0,1,2
12181,0.1,6,261,4,0,1,2
12182,0.89,5,257,5,0,1,2
12183,0.11,6,285,4,0,1,2
12184,0.36,2,141,3,0,1,2
12185,0.4,2,127,3,0,1,2
12186,0.09,6,297,4,0,1,2
12187,0.4,2,143,3,0,1,2
12188,0.37,2,152,3,0,1,2
12189,0.44,2,156,3,0,1,0
12190,0.09,7,283,5,0,1,1
12191,0.92,4,226,6,1,1,2
12192,0.74,4,232,5,0,1,2
12193,0.09,6,249,4,0,1,2
12194,0.89,4,275,5,0,1,2
12195,0.09,6,304,4,0,1,1
12196,0.27,7,278,3,0,1,1
12197,0.1,6,287,4,0,1,1
12198,0.1,7,285,4,0,1,1
12199,0.77,5,226,6,0,1,1
12200,0.9,5,259,5,0,1,1
12201,0.39,2,135,3,0,1,1
12202,0.76,5,219,5,0,1,1
12203,0.1,6,256,4,0,1,1
12204,0.87,5,254,6,0,1,1
12205,0.38,2,153,3,0,1,1
12206,0.77,5,228,5,0,1,1
12207,0.78,4,228,5,0,1,1
12208,0.44,2,128,3,0,1,1
12209,0.38,2,153,3,0,1,1
12210,0.43,2,156,3,0,1,1
12211,0.39,4,294,3,0,1,1
12212,0.88,5,219,5,0,1,1
12213,0.45,2,153,3,0,1,1
12214,0.4,2,151,3,0,1,1
12215,0.36,2,155,3,0,1,1
12216,0.36,2,158,3,0,1,1
12217,0.9,5,245,5,0,1,1
12218,0.43,2,131,3,0,1,1
12219,0.89,5,225,5,0,1,1
12220,0.1,6,286,4,0,1,1
12221,0.37,2,135,3,0,1,1
12222,0.37,2,153,3,0,1,1
12223,0.87,5,252,5,0,1,1
12224,0.4,2,149,3,0,1,1
12225,0.9,4,258,5,0,1,1
12226,0.37,2,158,3,0,1,1
12227,0.44,2,149,3,0,1,1
12228,0.85,5,236,5,0,1,1
12229,0.78,5,239,6,0,1,1
12230,0.42,2,159,3,0,1,1
12231,0.92,5,255,6,0,1,1
12232,0.11,6,244,4,0,1,1
12233,0.42,2,134,3,0,1,1
12234,0.48,4,270,4,0,1,1
12235,0.83,4,255,5,0,1,1
12236,0.4,2,151,3,0,1,1
12237,0.43,2,135,3,0,1,1
12238,0.43,2,146,3,0,1,1
12239,0.1,7,254,4,0,1,1
12240,0.1,7,289,4,0,1,1
12241,0.37,2,156,3,0,1,1
12242,0.38,2,156,3,0,1,1
12243,0.4,2,128,3,0,1,1
12244,0.89,5,275,5,0,1,1
12245,0.45,2,155,3,0,1,1
12246,0.37,2,159,3,0,1,1
12247,0.46,2,148,3,0,1,1
12248,0.87,4,228,5,0,1,1
12249,0.11,6,298,4,0,1,1
12250,0.79,5,261,5,0,1,1
12251,0.79,5,254,6,0,1,1
12252,0.19,7,192,3,0,1,1
12253,0.87,4,248,5,0,1,1
12254,0.6,2,258,5,0,1,1
12255,0.44,2,156,3,0,1,2
12256,0.11,6,266,4,1,1,2
12257,0.42,2,156,3,0,1,2
12258,0.88,5,232,5,1,1,2
12259,0.11,6,287,4,0,1,2
12260,0.46,2,154,3,0,1,2
12261,0.82,5,263,5,0,1,2
12262,0.44,2,131,3,0,1,2
12263,0.11,6,260,4,0,1,2
12264,0.42,2,139,3,0,1,2
12265,0.84,4,251,5,0,1,2
12266,0.11,6,286,4,0,1,2
12267,0.45,2,129,3,0,1,0
12268,0.38,2,156,3,0,1,1
12269,0.38,6,139,6,0,1,2
12270,0.44,2,127,3,0,1,2
12271,0.11,6,251,4,0,1,2
12272,0.81,5,270,5,0,1,2
12273,0.09,6,296,4,0,1,1
12274,0.11,6,254,4,0,1,1
12275,0.81,5,238,6,0,1,1
12276,0.1,6,267,4,1,1,1
12277,0.74,5,229,6,0,1,1
12278,0.09,6,254,4,0,1,1
12279,0.82,4,233,4,1,1,1
12280,0.1,6,268,4,0,1,1
12281,0.27,3,301,3,0,1,1
12282,0.83,5,267,6,0,1,1
12283,0.1,6,289,4,1,1,1
12284,0.38,2,144,3,0,1,1
12285,0.4,2,148,3,0,1,1
12286,0.11,6,306,4,0,1,1
12287,0.11,6,292,4,0,1,1
12288,0.82,5,232,5,0,1,1
12289,0.36,2,137,3,0,1,1
12290,0.4,2,128,3,0,1,1
12291,0.87,5,231,5,0,1,1
12292,0.41,2,146,3,0,1,1
12293,0.11,6,308,4,1,1,1
12294,0.1,6,253,4,0,1,2
12295,0.38,2,146,3,0,1,2
12296,0.39,2,156,3,0,1,2
12297,0.4,2,147,3,0,1,2
12298,0.45,2,136,3,0,1,2
12299,0.74,5,249,5,0,1,2
12300,0.45,2,151,3,0,1,2
12301,0.12,3,278,4,0,1,2
12302,0.1,7,250,5,0,1,2
12303,0.37,2,127,3,0,1,2
12304,0.89,5,255,5,0,1,2
12305,0.45,2,135,3,0,1,2
12306,0.37,2,149,3,0,1,0
12307,0.11,5,287,4,0,1,1
12308,0.41,2,145,3,0,1,2
12309,0.1,6,285,4,0,1,2
12310,0.1,7,305,4,0,1,2
12311,0.11,7,300,4,0,1,2
12312,0.4,2,139,3,0,1,1
12313,0.41,2,130,3,0,1,1
12314,0.1,6,268,4,0,1,1
12315,0.73,4,245,6,0,1,1
12316,0.43,2,135,3,0,1,1
12317,0.37,2,153,3,0,1,1
12318,0.11,6,276,4,0,1,1
12319,0.4,2,130,3,0,1,1
12320,0.41,2,153,3,1,1,1
12321,0.82,5,244,5,0,1,1
12322,0.61,2,253,3,0,1,1
12323,0.11,7,287,4,0,1,1
12324,0.37,2,131,3,0,1,1
12325,0.41,2,135,3,0,1,1
12326,0.37,2,157,3,0,1,1
12327,0.88,5,262,6,0,1,1
12328,0.1,6,266,4,0,1,1
12329,0.44,2,148,3,0,1,1
12330,0.38,2,140,3,0,1,1
12331,0.11,7,302,4,0,1,1
12332,0.09,6,271,4,0,1,1
12333,0.45,2,145,3,0,1,2
12334,0.1,6,290,4,0,1,2
12335,0.45,2,151,3,0,1,2
12336,0.77,5,266,5,0,1,2
12337,0.44,2,140,3,0,1,2
12338,0.39,2,142,3,0,1,2
12339,0.1,6,246,4,0,1,2
12340,0.09,7,308,5,0,1,2
12341,0.37,2,141,3,0,1,2
12342,0.9,5,232,5,0,1,2
12343,0.41,2,143,3,0,1,2
12344,0.37,2,155,3,0,1,2
12345,0.1,6,278,4,0,1,0
12346,0.81,4,253,5,0,1,1
12347,0.11,6,282,4,0,1,2
12348,0.11,7,264,4,0,1,2
12349,0.4,2,149,3,0,1,2
12350,0.09,6,304,5,0,1,2
12351,0.48,3,219,6,0,1,1
12352,0.91,4,262,6,0,1,1
12353,0.43,2,135,3,0,1,1
12354,0.33,6,219,5,0,1,1
12355,0.41,2,136,3,0,1,1
12356,0.41,2,154,3,0,1,1
12357,0.37,2,149,3,0,1,1
12358,0.31,6,135,5,0,1,1
12359,0.09,6,275,4,0,1,1
12360,0.1,6,290,4,0,1,1
12361,0.76,4,263,5,0,1,1
12362,0.41,2,145,3,0,1,1
12363,0.72,5,267,5,0,1,1
12364,0.4,2,141,3,1,1,1
12365,0.91,4,235,5,0,1,1
12366,0.1,6,258,4,0,1,1
12367,0.4,2,131,3,0,1,1
12368,0.82,5,243,5,0,1,1
12369,0.1,6,266,4,0,1,1
12370,0.37,2,142,3,0,1,1
12371,0.36,2,135,3,0,1,1
12372,0.39,2,141,3,0,1,2
12373,0.36,2,142,3,0,1,2
12374,0.86,5,254,5,0,1,2
12375,0.73,5,262,5,0,1,2
12376,0.56,4,296,2,0,1,2
12377,0.44,2,158,3,0,1,2
12378,0.31,4,238,2,0,1,2
12379,0.77,4,231,5,0,1,2
12380,0.44,2,156,3,0,1,2
12381,0.38,2,145,3,0,1,2
12382,0.45,2,144,3,0,1,2
12383,0.38,2,159,3,0,1,2
12384,0.36,2,156,3,0,1,0
12385,0.75,5,256,5,0,1,1
12386,0.1,6,298,4,0,1,2
12387,0.1,6,247,4,0,1,2
12388,0.45,2,157,3,0,1,2
12389,0.42,2,154,3,1,1,2
12390,0.78,4,253,5,0,1,1
12391,0.45,2,148,3,0,1,1
12392,0.84,4,261,5,0,1,1
12393,0.11,6,282,4,0,1,1
12394,0.42,2,133,3,0,1,1
12395,0.45,2,128,3,0,1,1
12396,0.46,2,139,3,0,1,1
12397,0.09,6,293,5,0,1,1
12398,0.87,4,265,6,0,1,1
12399,0.1,6,250,4,0,1,1
12400,0.91,5,251,6,0,1,1
12401,0.76,4,246,5,0,1,1
12402,0.74,5,275,5,0,1,1
12403,0.92,5,240,5,0,1,1
12404,0.76,5,245,5,0,1,1
12405,0.47,4,254,4,0,1,1
12406,0.73,5,241,5,0,1,1
12407,0.09,6,257,4,0,1,1
12408,0.91,4,246,5,0,1,1
12409,0.82,4,233,5,0,1,1
12410,0.28,6,218,4,0,1,1
12411,0.84,4,262,6,0,1,2
12412,0.45,2,138,3,0,1,2
12413,0.45,2,142,3,0,1,2
12414,0.91,5,233,5,0,1,2
12415,0.42,2,155,3,0,1,2
12416,0.82,4,229,6,0,1,2
12417,0.11,6,264,4,0,1,2
12418,0.42,3,199,4,0,1,2
12419,0.82,4,223,5,0,1,2
12420,0.09,6,268,4,0,1,2
12421,0.1,6,287,4,0,1,2
12422,0.86,5,257,5,0,1,2
12423,0.4,2,143,3,0,1,0
12424,0.45,2,130,3,0,1,1
12425,0.42,2,136,3,0,1,2
12426,0.74,4,261,5,0,1,2
12427,0.55,3,180,4,0,1,2
12428,0.37,2,126,3,0,1,2
12429,0.41,2,127,3,1,1,1
12430,0.89,5,195,6,0,1,1
12431,0.41,2,160,3,0,1,1
12432,0.44,2,150,3,0,1,1
12433,0.87,4,264,6,0,1,1
12434,0.1,6,309,4,0,1,1
12435,0.41,2,135,3,0,1,1
12436,0.11,6,261,4,0,1,1
12437,0.43,2,160,3,0,1,1
12438,0.77,4,237,5,0,1,1
12439,0.41,2,136,3,0,1,1
12440,0.41,2,139,3,0,1,1
12441,0.36,2,151,4,0,1,1
12442,0.77,5,229,5,0,1,1
12443,0.81,5,245,5,0,1,1
12444,0.39,2,127,3,0,1,1
12445,0.09,6,283,5,0,1,1
12446,0.44,2,143,3,0,1,1
12447,0.1,5,298,4,0,1,1
12448,0.36,2,159,3,0,1,1
12449,0.81,5,239,5,0,1,1
12450,0.81,4,226,5,0,1,2
12451,0.85,5,248,5,0,1,2
12452,0.1,6,286,4,0,1,2
12453,0.37,2,145,3,0,1,2
12454,0.09,7,254,4,1,1,2
12455,0.44,2,127,3,0,1,2
12456,0.86,5,223,5,0,1,2
12457,0.77,4,255,5,0,1,2
12458,0.41,2,136,3,0,1,2
12459,0.4,2,137,3,0,1,2
12460,0.43,2,135,3,0,1,2
12461,0.43,2,137,3,0,1,2
12462,0.8,3,255,5,0,1,0
12463,0.8,4,273,5,0,1,1
12464,0.82,5,234,5,0,1,2
12465,0.37,2,152,3,0,1,2
12466,0.37,2,134,3,0,1,2
12467,0.09,6,292,4,0,1,2
12468,0.9,5,245,5,0,1,1
12469,0.41,2,159,3,0,1,1
12470,0.1,6,260,4,0,1,1
12471,0.44,2,149,3,0,1,1
12472,0.89,5,266,5,0,1,1
12473,0.42,2,149,3,0,1,1
12474,0.87,5,242,5,0,1,1
12475,0.45,2,134,3,0,1,1
12476,0.11,5,271,4,0,1,1
12477,0.09,6,275,4,0,1,1
12478,0.76,5,227,5,0,1,1
12479,0.11,7,277,5,0,1,1
12480,0.37,2,151,3,0,1,1
12481,0.1,6,274,4,0,1,1
12482,0.77,4,242,6,0,1,1
12483,0.42,2,143,3,1,1,1
12484,0.38,2,145,3,0,1,1
12485,0.32,5,172,2,0,1,1
12486,0.38,2,135,3,0,1,1
12487,0.19,4,192,4,0,1,1
12488,0.1,7,276,4,0,1,1
12489,0.76,4,206,4,0,1,2
12490,0.53,4,281,6,0,1,2
12491,0.39,2,151,3,0,1,2
12492,0.11,6,244,4,0,1,2
12493,0.1,6,309,4,0,1,2
12494,0.84,5,218,5,0,1,2
12495,0.82,4,263,6,0,1,2
12496,0.1,6,244,4,0,1,2
12497,0.59,7,263,4,0,1,2
12498,0.44,2,143,3,0,1,2
12499,0.89,2,181,5,0,1,2
12500,0.91,5,265,5,0,1,2
12501,0.66,5,161,5,0,1,0
12502,0.11,7,282,5,0,1,1
12503,0.43,2,155,3,0,1,2
12504,0.78,4,217,6,0,1,2
12505,0.11,6,289,5,0,1,2
12506,0.83,4,259,5,0,1,2
12507,0.39,2,158,3,0,1,1
12508,0.38,2,158,3,0,1,1
12509,0.37,2,155,3,0,1,1
12510,0.44,2,146,3,0,1,1
12511,0.53,2,164,5,0,1,1
12512,0.09,6,259,4,0,1,1
12513,0.11,6,293,4,0,1,1
12514,0.83,5,275,5,0,1,1
12515,0.88,5,219,6,1,1,1
12516,0.1,6,247,4,0,1,1
12517,0.09,7,309,4,0,1,1
12518,0.44,2,151,3,0,1,1
12519,0.39,2,129,3,0,1,1
12520,0.87,4,274,5,0,1,1
12521,0.74,4,233,5,0,1,1
12522,0.1,7,289,4,0,1,1
12523,0.74,4,239,6,0,1,1
12524,0.75,5,221,5,0,1,1
12525,0.41,2,150,3,0,1,1
12526,0.41,2,144,3,1,1,1
12527,0.09,7,289,4,0,1,1
12528,0.09,6,301,5,0,1,2
12529,0.39,2,145,3,0,1,2
12530,0.4,2,137,3,0,1,2
12531,0.37,2,131,3,1,1,2
12532,0.1,6,246,4,0,1,2
12533,0.43,2,136,3,0,1,2
12534,0.75,5,240,6,1,1,2
12535,0.37,2,156,3,0,1,2
12536,0.11,6,305,4,0,1,2
12537,0.45,2,154,3,1,1,2
12538,0.87,5,261,5,1,1,2
12539,0.11,7,244,4,0,1,2
12540,0.45,2,129,3,0,1,0
12541,0.81,4,254,5,0,1,1
12542,0.77,5,236,5,0,1,2
12543,0.89,5,237,5,0,1,2
12544,0.43,2,135,3,0,1,2
12545,0.78,5,236,5,0,1,2
12546,0.37,2,149,3,0,1,1
12547,0.37,2,141,3,0,1,1
12548,0.85,4,270,5,0,1,1
12549,0.41,2,138,3,0,1,1
12550,0.11,6,298,4,0,1,1
12551,0.75,5,254,5,0,1,1
12552,0.82,5,248,5,0,1,1
12553,0.79,5,257,6,0,1,1
12554,0.43,2,150,3,0,1,1
12555,0.1,7,281,4,0,1,1
12556,0.46,2,141,3,1,1,1
12557,0.43,2,157,3,0,1,1
12558,0.43,2,136,3,0,1,1
12559,0.11,7,296,4,0,1,1
12560,0.09,6,279,4,0,1,1
12561,0.37,2,131,3,0,1,1
12562,0.4,2,160,3,0,1,1
12563,0.1,7,291,4,0,1,1
12564,0.41,2,157,3,0,1,1
12565,0.79,3,294,4,0,1,1
12566,0.11,7,310,4,0,1,1
12567,0.1,6,282,4,0,1,2
12568,0.44,2,134,3,0,1,2
12569,0.25,4,214,4,0,1,2
12570,0.44,2,137,3,0,1,2
12571,0.73,4,252,5,0,1,2
12572,0.75,5,243,6,0,1,2
12573,0.36,2,148,3,0,1,2
12574,0.37,2,151,3,0,1,2
12575,0.39,2,129,3,0,1,2
12576,0.48,2,198,2,0,1,2
12577,0.57,4,275,6,0,1,2
12578,0.9,5,243,5,0,1,2
12579,0.39,2,159,3,0,1,0
12580,0.44,2,145,3,0,1,1
12581,0.81,5,242,5,0,1,2
12582,0.74,5,242,5,0,1,2
12583,0.44,2,145,3,0,1,2
12584,0.41,2,154,3,0,1,2
12585,0.4,2,139,3,0,1,1
12586,0.46,2,152,3,0,1,1
12587,0.8,2,211,3,0,1,1
12588,0.87,5,258,5,0,1,1
12589,0.39,2,155,3,0,1,1
12590,0.38,2,148,3,0,1,1
12591,0.66,2,255,3,0,1,1
12592,0.1,6,264,4,0,1,1
12593,0.37,2,132,3,0,1,1
12594,0.1,6,255,4,0,1,1
12595,0.09,5,263,4,0,1,1
12596,0.86,5,222,5,0,1,1
12597,0.11,6,263,4,0,1,1
12598,0.37,2,157,3,0,1,1
12599,0.11,7,307,4,0,1,1
12600,0.77,5,259,6,0,1,1
12601,0.84,5,222,6,0,1,1
12602,0.1,7,250,4,0,1,1
12603,0.83,5,245,5,0,1,1
12604,0.11,6,292,4,0,1,1
12605,0.86,5,252,5,0,1,1
12606,0.38,2,161,3,0,1,2
12607,0.11,5,250,4,0,1,2
12608,0.45,2,134,3,0,1,2
12609,0.1,7,279,4,0,1,2
12610,0.09,7,256,4,0,1,2
12611,0.39,2,127,3,0,1,2
12612,0.37,2,138,3,1,1,2
12613,0.81,5,243,5,0,1,2
12614,0.09,7,296,4,0,1,2
12615,0.1,7,267,4,0,1,2
12616,0.39,2,144,3,0,1,2
12617,0.83,4,251,5,0,1,2
12618,0.45,2,148,3,0,1,0
12619,0.43,2,141,3,0,1,1
12620,0.8,3,268,2,0,1,2
12621,0.1,6,247,4,0,1,2
12622,0.1,2,247,4,0,1,2
12623,0.36,2,146,3,0,1,2
12624,0.38,2,140,3,0,1,1
12625,0.78,5,263,6,0,1,1
12626,0.44,2,145,3,0,1,1
12627,0.41,2,156,3,1,1,1
12628,0.72,5,244,6,0,1,1
12629,0.46,2,144,3,0,1,1
12630,0.1,7,286,4,0,1,1
12631,0.34,4,141,2,0,1,1
12632,0.11,6,260,5,0,1,1
12633,0.38,2,154,3,0,1,1
12634,0.82,5,225,5,0,1,1
12635,0.39,2,127,3,0,1,1
12636,0.44,2,140,3,0,1,1
12637,0.43,2,147,3,0,1,1
12638,0.84,4,227,5,0,1,1
12639,0.43,2,153,3,0,1,1
12640,0.37,2,128,3,0,1,1
12641,0.74,4,228,5,0,1,1
12642,0.73,5,235,5,0,1,1
12643,0.37,2,148,3,0,1,1
12644,0.58,4,238,3,0,1,1
12645,0.4,2,141,3,0,1,2
12646,0.51,5,249,4,0,1,2
12647,0.46,2,151,3,0,1,2
12648,0.45,2,129,3,0,1,2
12649,0.46,2,156,3,0,1,2
12650,0.39,2,134,3,0,1,2
12651,0.09,6,269,4,0,1,2
12652,0.09,6,290,4,0,1,2
12653,0.37,2,132,3,0,1,2
12654,0.1,7,308,4,0,1,2
12655,0.77,4,232,5,0,1,2
12656,0.79,5,235,5,0,1,2
12657,0.43,2,130,3,0,1,0
12658,0.38,2,146,3,0,1,1
12659,0.77,5,221,6,0,1,2
12660,0.44,2,130,3,0,1,2
12661,0.39,2,136,3,0,1,2
12662,0.78,5,274,6,0,1,2
12663,0.1,6,256,5,0,1,1
12664,0.1,5,276,4,0,1,1
12665,0.75,5,267,5,0,1,1
12666,0.46,6,213,3,0,1,1
12667,0.91,4,274,6,0,1,1
12668,0.1,6,258,4,0,1,1
12669,0.72,3,153,5,0,1,1
12670,0.11,6,245,4,0,1,1
12671,0.11,6,264,4,0,1,1
12672,0.46,2,154,3,0,1,1
12673,0.37,2,149,3,0,1,1
12674,0.46,2,157,3,0,1,1
12675,0.43,2,127,3,0,1,1
12676,0.11,6,270,4,0,1,1
12677,0.73,5,236,6,0,1,1
12678,0.43,2,158,3,0,1,1
12679,0.86,5,229,5,0,1,1
12680,0.1,6,269,4,0,1,1
12681,0.4,2,128,3,0,1,1
12682,0.11,7,278,4,0,1,1
12683,0.86,3,158,5,0,1,1
12684,0.42,3,202,3,0,1,2
12685,0.79,4,240,5,0,1,2
12686,0.1,7,255,4,0,1,2
12687,0.09,7,254,4,0,1,2
12688,0.09,6,257,4,0,1,2
12689,0.87,4,228,5,0,1,2
12690,0.36,2,145,3,0,1,2
12691,0.42,3,218,4,0,1,2
12692,0.84,5,268,5,0,1,2
12693,0.1,6,278,4,0,1,2
12694,0.78,3,249,5,0,1,2
12695,0.35,3,236,4,0,1,2
12696,0.1,7,291,4,0,1,0
12697,0.11,6,306,4,0,1,1
12698,0.43,2,135,3,0,1,2
12699,0.38,2,156,3,0,1,2
12700,0.46,2,143,3,0,1,2
12701,0.89,4,243,5,0,1,2
12702,0.45,2,147,3,0,1,1
12703,0.44,2,159,3,0,1,1
12704,0.74,5,216,3,0,1,1
12705,0.45,2,152,3,0,1,1
12706,0.79,4,226,5,0,1,1
12707,0.79,5,271,5,0,1,1
12708,0.11,6,255,4,0,1,1
12709,0.42,2,140,3,0,1,1
12710,0.64,6,252,2,0,1,1
12711,0.4,2,159,3,0,1,1
12712,0.84,5,270,5,0,1,1
12713,0.73,5,232,5,0,1,1
12714,0.4,2,144,3,0,1,1
12715,0.36,2,127,3,0,1,1
12716,0.43,2,131,3,0,1,1
12717,0.11,6,243,4,0,1,1
12718,0.91,5,244,6,0,1,1
12719,0.8,5,260,5,0,1,1
12720,0.42,2,139,3,0,1,1
12721,0.31,4,184,3,0,1,1
12722,0.44,2,130,3,0,1,1
12723,0.38,2,135,3,0,1,2
12724,0.45,2,146,3,0,1,2
12725,0.43,2,149,3,0,1,2
12726,0.45,2,153,3,1,1,2
12727,0.43,2,160,3,0,1,2
12728,0.43,2,160,3,0,1,2
12729,0.09,6,282,4,0,1,2
12730,0.43,2,128,3,0,1,2
12731,0.79,4,232,5,0,1,2
12732,0.85,3,226,2,0,1,2
12733,0.38,2,129,3,0,1,2
12734,0.11,7,255,4,0,1,2
12735,0.83,5,258,5,0,1,0
12736,0.81,4,229,5,0,1,1
12737,0.42,2,143,3,0,1,2
12738,0.11,6,257,4,0,1,2
12739,0.11,7,275,4,0,1,2
12740,0.1,7,291,4,0,1,2
12741,0.5,5,153,4,0,1,1
12742,0.44,2,154,3,0,1,1
12743,0.11,6,301,4,0,1,1
12744,0.39,2,134,3,0,1,1
12745,0.11,6,245,4,0,1,1
12746,0.36,2,132,3,0,1,1
12747,0.43,2,130,3,0,1,1
12748,0.4,2,127,3,0,1,1
12749,0.86,4,246,6,0,1,1
12750,0.38,2,145,3,0,1,1
12751,0.46,2,138,3,0,1,1
12752,0.37,2,129,3,0,1,1
12753,0.43,2,150,3,0,1,1
12754,0.66,5,253,5,0,1,1
12755,0.37,2,160,3,0,1,1
12756,0.77,5,235,5,0,1,1
12757,0.38,2,151,3,0,1,1
12758,0.39,2,127,3,0,1,1
12759,0.41,2,151,3,0,1,1
12760,0.1,7,290,4,0,1,1
12761,0.09,6,249,4,0,1,1
12762,0.41,2,131,3,0,1,2
12763,0.39,2,159,3,0,1,2
12764,0.83,4,223,5,0,1,2
12765,0.09,3,214,2,0,1,2
12766,0.75,5,227,5,0,1,2
12767,0.44,2,127,3,0,1,2
12768,0.1,6,293,5,0,1,2
12769,0.42,2,141,3,0,1,2
12770,0.1,6,300,4,0,1,2
12771,0.1,6,309,4,0,1,2
12772,0.31,4,149,3,0,1,2
12773,0.42,2,159,3,0,1,2
12774,0.38,2,152,3,0,1,0
12775,0.39,2,158,3,0,1,1
12776,0.1,6,254,5,0,1,2
12777,0.11,6,294,4,0,1,2
12778,0.1,7,269,4,0,1,2
12779,0.11,7,247,4,0,1,2
12780,0.44,3,271,4,0,1,1
12781,0.91,4,232,5,0,1,1
12782,0.72,4,245,5,0,1,1
12783,0.66,3,225,3,0,0,1
12784,0.2,6,236,4,0,0,1
12785,0.97,3,268,3,1,0,1
12786,0.59,2,230,3,0,0,1
12787,0.88,4,162,2,0,0,1
12788,0.16,4,197,2,0,0,1
12789,0.61,3,247,3,0,0,1
12790,0.52,4,234,3,0,0,1
12791,0.82,4,276,4,0,0,1
12792,0.75,5,217,2,0,0,2
12793,0.62,4,156,2,0,0,2
12794,0.91,3,189,2,0,0,2
12795,0.61,2,238,4,0,0,2
12796,0.79,3,201,6,1,0,2
12797,0.9,4,263,3,1,0,2
12798,0.75,3,146,3,0,0,2
12799,0.81,4,213,3,0,0,2
12800,0.59,3,159,2,0,0,2
12801,0.56,3,236,3,1,0,2
12802,0.98,5,257,4,0,0,2
12803,0.59,4,168,4,0,0,2
12804,0.61,4,151,3,0,0,0
12805,0.78,4,139,3,0,0,1
12806,0.55,5,196,3,0,0,2
12807,0.2,4,237,5,0,0,2
12808,0.79,2,236,3,0,0,2
12809,0.52,4,265,3,0,0,2
12810,0.97,4,207,3,0,0,1
12811,0.63,4,219,3,0,0,1
12812,0.85,3,208,2,0,0,1
12813,0.59,3,240,3,0,0,1
12814,0.64,3,135,3,0,0,1
12815,0.8,3,236,3,1,0,1
12816,0.61,3,140,3,0,0,1
12817,0.87,3,162,2,0,0,1
12818,0.75,3,117,3,1,0,2
12819,0.96,4,225,3,0,0,2
12820,0.75,3,211,3,0,0,2
12821,0.19,4,173,5,0,0,2
12822,0.52,4,170,3,0,0,2
12823,0.6,3,242,3,0,0,2
12824,0.9,4,175,3,0,0,2
12825,0.89,3,195,2,0,0,2
12826,0.54,4,184,2,1,0,2
12827,0.99,3,170,3,0,0,2
12828,0.66,4,185,3,0,0,2
12829,0.92,4,259,2,0,0,2
12830,0.19,4,102,3,0,0,2
12831,0.39,5,156,4,0,0,2
12832,0.41,3,191,4,0,0,2
12833,0.6,3,239,2,0,0,2
12834,0.95,4,235,4,0,0,2
12835,0.51,2,130,4,0,0,2
12836,0.54,2,166,3,0,0,2
12837,0.16,5,206,5,0,0,2
12838,0.98,3,191,2,0,0,2
12839,0.65,3,214,3,0,0,2
12840,0.38,3,196,3,0,0,2
12841,0.95,4,151,4,0,0,2
12842,0.6,5,165,2,0,0,2
12843,0.78,3,177,2,0,0,0
12844,0.19,6,241,6,0,0,0
12845,0.56,4,230,3,0,0,0
12846,0.21,4,270,2,0,0,0
12847,0.83,3,234,4,0,0,0
12848,0.5,3,257,2,1,0,0
12849,0.74,5,264,3,0,0,0
12850,0.75,4,133,4,0,0,0
12851,0.85,4,155,4,0,0,0
12852,0.93,3,202,2,0,0,0
12853,0.76,3,136,2,0,0,0
12854,0.91,3,269,3,1,0,0
12855,0.22,6,169,4,0,0,1
12856,0.78,5,192,3,1,0,1
12857,0.53,4,241,3,1,0,1
12858,0.58,4,165,3,0,0,1
12859,0.99,3,183,2,0,0,1
12860,0.62,4,163,3,0,0,1
12861,0.59,3,162,3,0,0,1
12862,0.13,5,219,4,0,0,1
12863,0.19,4,278,6,0,0,1
12864,0.94,2,273,4,0,0,1
12865,0.53,4,272,2,0,0,1
12866,0.96,5,168,2,0,0,1
12867,0.62,4,221,3,1,0,1
12868,0.81,4,213,3,0,0,1
12869,0.63,4,275,3,0,0,1
12870,0.92,5,177,4,0,0,2
12871,0.83,4,249,2,0,0,2
12872,0.49,5,246,3,0,0,2
12873,0.8,4,223,3,0,0,2
12874,0.54,4,244,2,0,0,2
12875,0.37,3,169,2,1,0,2
12876,0.93,5,140,3,0,0,2
12877,0.88,5,253,2,0,0,2
12878,0.79,3,194,2,0,0,2
12879,0.65,4,173,3,0,0,2
12880,0.72,4,172,3,0,0,2
12881,0.58,3,167,3,0,0,2
12882,0.37,2,153,3,0,0,0
